Summary:
  Temperature Count: 5907
  Humidity Count: 5907
Alerts:
  [high_temp_or_humidity]
Date: 2024-10-30, Temp: 31, Humidity: 81, Light: 160, Time: 14:21:32, Recorded By: Sensor4
Date: 2024-12-02, Temp: 31, Humidity: 89, Light: 68, Time: 08:38:56, Recorded By: Sensor2
Date: 2024-03-03, Temp: 30, Humidity: 98, Light: 199, Time: 20:10:26, Recorded By: Sensor2
Date: 2024-06-08, Temp: 40, Humidity: 97, Light: 177, Time: 04:04:31, Recorded By: Sensor2
Date: 2024-08-26, Temp: 39, Humidity: 99, Light: 57, Time: 15:53:36, Recorded By: Sensor1
Date: 2024-03-11, Temp: 38, Humidity: 98, Light: 96, Time: 08:10:30, Recorded By: Sensor1
Date: 2024-04-19, Temp: 31, Humidity: 100, Light: 215, Time: 01:33:55, Recorded By: Sensor1
Date: 2024-05-17, Temp: 32, Humidity: 82, Light: 166, Time: 04:10:07, Recorded By: Sensor2
Date: 2024-05-18, Temp: 40, Humidity: 79, Light: 212, Time: 14:35:30, Recorded By: Sensor3
Date: 2024-04-18, Temp: 39, Humidity: 93, Light: 82, Time: 21:55:47, Recorded By: Sensor4
Date: 2024-05-04, Temp: 30, Humidity: 88, Light: 75, Time: 06:48:10, Recorded By: Sensor3
Date: 2024-03-07, Temp: 37, Humidity: 73, Light: 112, Time: 05:47:53, Recorded By: Sensor2
Date: 2024-02-28, Temp: 31, Humidity: 70, Light: 95, Time: 22:25:06, Recorded By: Sensor3
Date: 2024-05-07, Temp: 40, Humidity: 78, Light: 171, Time: 07:16:32, Recorded By: Sensor4
Date: 2024-04-28, Temp: 30, Humidity: 84, Light: 159, Time: 03:11:19, Recorded By: Sensor2
Date: 2024-03-26, Temp: 36, Humidity: 70, Light: 85, Time: 18:10:29, Recorded By: Sensor2
Date: 2024-06-26, Temp: 39, Humidity: 82, Light: 259, Time: 02:24:52, Recorded By: Sensor3
Date: 2024-08-08, Temp: 36, Humidity: 80, Light: 70, Time: 13:57:18, Recorded By: Sensor4
Date: 2024-12-12, Temp: 34, Humidity: 98, Light: 140, Time: 06:32:29, Recorded By: Sensor4
Date: 2024-09-16, Temp: 38, Humidity: 73, Light: 113, Time: 09:35:30, Recorded By: Sensor2
Date: 2024-04-26, Temp: 32, Humidity: 91, Light: 153, Time: 17:06:52, Recorded By: Sensor1
Date: 2024-03-01, Temp: 32, Humidity: 92, Light: 91, Time: 12:11:41, Recorded By: Sensor2
Date: 2024-04-19, Temp: 35, Humidity: 86, Light: 249, Time: 02:10:27, Recorded By: Sensor4
Date: 2024-05-08, Temp: 40, Humidity: 87, Light: 174, Time: 15:47:36, Recorded By: Sensor1
Date: 2024-04-29, Temp: 31, Humidity: 84, Light: 128, Time: 19:57:19, Recorded By: Sensor2
Date: 2024-01-23, Temp: 35, Humidity: 79, Light: 288, Time: 13:55:46, Recorded By: Sensor4
Date: 2024-06-10, Temp: 30, Humidity: 93, Light: 259, Time: 04:32:40, Recorded By: Sensor1
Date: 2024-10-25, Temp: 33, Humidity: 71, Light: 106, Time: 20:13:29, Recorded By: Sensor1
Date: 2024-06-11, Temp: 31, Humidity: 71, Light: 253, Time: 17:37:02, Recorded By: Sensor4
Date: 2024-04-17, Temp: 31, Humidity: 74, Light: 266, Time: 09:11:18, Recorded By: Sensor1
Date: 2024-06-08, Temp: 39, Humidity: 93, Light: 53, Time: 09:44:43, Recorded By: Sensor2
Date: 2024-05-11, Temp: 37, Humidity: 97, Light: 233, Time: 08:10:27, Recorded By: Sensor2
Date: 2024-06-14, Temp: 33, Humidity: 80, Light: 196, Time: 11:31:38, Recorded By: Sensor1
Date: 2024-08-14, Temp: 33, Humidity: 90, Light: 205, Time: 04:20:22, Recorded By: Sensor2
Date: 2024-11-10, Temp: 40, Humidity: 74, Light: 32, Time: 07:24:08, Recorded By: Sensor2
Date: 2024-08-19, Temp: 33, Humidity: 90, Light: 153, Time: 19:58:06, Recorded By: Sensor1
Date: 2024-02-26, Temp: 30, Humidity: 100, Light: 111, Time: 10:46:46, Recorded By: Sensor2
Date: 2024-04-13, Temp: 40, Humidity: 71, Light: 245, Time: 11:54:08, Recorded By: Sensor1
Date: 2024-03-31, Temp: 35, Humidity: 80, Light: 95, Time: 07:11:21, Recorded By: Sensor1
Date: 2024-06-11, Temp: 33, Humidity: 94, Light: 62, Time: 06:23:11, Recorded By: Sensor1
Date: 2024-03-28, Temp: 31, Humidity: 83, Light: 264, Time: 14:55:31, Recorded By: Sensor3
Date: 2024-09-18, Temp: 32, Humidity: 71, Light: 207, Time: 23:33:39, Recorded By: Sensor2
Date: 2024-08-17, Temp: 40, Humidity: 76, Light: 42, Time: 14:47:10, Recorded By: Sensor1
Date: 2024-04-09, Temp: 35, Humidity: 88, Light: 32, Time: 06:53:50, Recorded By: Sensor2
Date: 2024-06-05, Temp: 33, Humidity: 83, Light: 151, Time: 16:21:33, Recorded By: Sensor1
Date: 2024-04-23, Temp: 30, Humidity: 98, Light: 291, Time: 18:51:37, Recorded By: Sensor1
Date: 2024-10-17, Temp: 34, Humidity: 85, Light: 284, Time: 17:41:06, Recorded By: Sensor4
Date: 2024-10-27, Temp: 33, Humidity: 70, Light: 100, Time: 13:33:06, Recorded By: Sensor1
Date: 2024-12-03, Temp: 37, Humidity: 80, Light: 52, Time: 02:22:55, Recorded By: Sensor1
Date: 2024-10-01, Temp: 30, Humidity: 95, Light: 251, Time: 14:48:24, Recorded By: Sensor1
Date: 2024-06-03, Temp: 40, Humidity: 89, Light: 181, Time: 11:08:56, Recorded By: Sensor1
Date: 2024-01-08, Temp: 32, Humidity: 89, Light: 141, Time: 10:16:32, Recorded By: Sensor1
Date: 2024-09-08, Temp: 34, Humidity: 71, Light: 61, Time: 08:10:02, Recorded By: Sensor1
Date: 2024-12-31, Temp: 36, Humidity: 100, Light: 194, Time: 19:32:21, Recorded By: Sensor2
Date: 2024-05-10, Temp: 38, Humidity: 88, Light: 175, Time: 17:10:09, Recorded By: Sensor3
Date: 2024-10-01, Temp: 32, Humidity: 91, Light: 82, Time: 21:50:48, Recorded By: Sensor1
Date: 2024-06-30, Temp: 35, Humidity: 100, Light: 47, Time: 02:16:07, Recorded By: Sensor2
Date: 2024-05-24, Temp: 31, Humidity: 98, Light: 45, Time: 20:20:56, Recorded By: Sensor2
Date: 2024-10-21, Temp: 39, Humidity: 79, Light: 141, Time: 16:12:46, Recorded By: Sensor3
Date: 2024-05-23, Temp: 35, Humidity: 87, Light: 209, Time: 06:40:43, Recorded By: Sensor1
Date: 2024-05-28, Temp: 35, Humidity: 79, Light: 192, Time: 02:50:01, Recorded By: Sensor4
Date: 2024-09-01, Temp: 33, Humidity: 79, Light: 30, Time: 17:30:17, Recorded By: Sensor2
Date: 2024-09-26, Temp: 37, Humidity: 90, Light: 116, Time: 23:33:24, Recorded By: Sensor3
Date: 2024-05-10, Temp: 34, Humidity: 73, Light: 237, Time: 04:11:31, Recorded By: Sensor3
Date: 2024-08-29, Temp: 31, Humidity: 81, Light: 192, Time: 08:40:11, Recorded By: Sensor2
Date: 2024-03-25, Temp: 31, Humidity: 75, Light: 192, Time: 01:37:21, Recorded By: Sensor1
Date: 2024-09-18, Temp: 35, Humidity: 80, Light: 195, Time: 06:02:56, Recorded By: Sensor3
Date: 2024-03-29, Temp: 33, Humidity: 72, Light: 68, Time: 21:22:12, Recorded By: Sensor2
Date: 2024-04-04, Temp: 38, Humidity: 77, Light: 48, Time: 14:37:17, Recorded By: Sensor1
Date: 2024-02-26, Temp: 35, Humidity: 97, Light: 222, Time: 17:49:30, Recorded By: Sensor4
Date: 2024-04-23, Temp: 35, Humidity: 82, Light: 74, Time: 04:16:53, Recorded By: Sensor1
Date: 2024-09-12, Temp: 31, Humidity: 83, Light: 248, Time: 08:45:29, Recorded By: Sensor1
Date: 2024-04-16, Temp: 31, Humidity: 81, Light: 158, Time: 14:30:08, Recorded By: Sensor4
Date: 2024-11-18, Temp: 35, Humidity: 98, Light: 26, Time: 10:27:04, Recorded By: Sensor1
Date: 2024-08-22, Temp: 40, Humidity: 87, Light: 138, Time: 19:39:19, Recorded By: Sensor3
Date: 2024-12-13, Temp: 34, Humidity: 76, Light: 191, Time: 21:35:46, Recorded By: Sensor2
Date: 2024-11-06, Temp: 39, Humidity: 80, Light: 141, Time: 09:45:10, Recorded By: Sensor4
Date: 2024-12-31, Temp: 31, Humidity: 86, Light: 295, Time: 08:52:32, Recorded By: Sensor2
Date: 2024-07-16, Temp: 39, Humidity: 98, Light: 252, Time: 11:20:58, Recorded By: Sensor1
Date: 2024-07-09, Temp: 30, Humidity: 72, Light: 265, Time: 02:54:52, Recorded By: Sensor4
Date: 2024-04-17, Temp: 34, Humidity: 78, Light: 75, Time: 15:16:33, Recorded By: Sensor2
Date: 2024-10-04, Temp: 40, Humidity: 80, Light: 186, Time: 23:39:43, Recorded By: Sensor3
Date: 2024-09-20, Temp: 30, Humidity: 76, Light: 45, Time: 05:09:46, Recorded By: Sensor2
Date: 2024-08-16, Temp: 37, Humidity: 82, Light: 176, Time: 09:06:08, Recorded By: Sensor4
Date: 2024-06-02, Temp: 37, Humidity: 84, Light: 92, Time: 01:11:41, Recorded By: Sensor3
Date: 2024-02-23, Temp: 30, Humidity: 70, Light: 210, Time: 03:29:32, Recorded By: Sensor3
Date: 2024-07-02, Temp: 33, Humidity: 89, Light: 55, Time: 09:43:14, Recorded By: Sensor4
Date: 2024-12-23, Temp: 40, Humidity: 87, Light: 45, Time: 20:23:41, Recorded By: Sensor3
Date: 2024-04-14, Temp: 35, Humidity: 74, Light: 225, Time: 20:01:53, Recorded By: Sensor3
Date: 2024-02-18, Temp: 30, Humidity: 92, Light: 69, Time: 15:30:28, Recorded By: Sensor1
Date: 2024-10-27, Temp: 40, Humidity: 86, Light: 66, Time: 11:14:48, Recorded By: Sensor4
Date: 2024-05-20, Temp: 32, Humidity: 77, Light: 151, Time: 20:07:59, Recorded By: Sensor3
Date: 2024-03-08, Temp: 39, Humidity: 97, Light: 47, Time: 12:15:42, Recorded By: Sensor4
Date: 2024-04-15, Temp: 40, Humidity: 78, Light: 76, Time: 15:20:34, Recorded By: Sensor3
Date: 2024-08-09, Temp: 31, Humidity: 82, Light: 281, Time: 17:24:47, Recorded By: Sensor2
Date: 2024-10-25, Temp: 33, Humidity: 70, Light: 230, Time: 18:33:58, Recorded By: Sensor3
Date: 2024-07-24, Temp: 33, Humidity: 70, Light: 35, Time: 06:53:10, Recorded By: Sensor2
Date: 2024-10-04, Temp: 38, Humidity: 90, Light: 28, Time: 22:06:04, Recorded By: Sensor4
Date: 2024-08-15, Temp: 40, Humidity: 97, Light: 297, Time: 04:31:21, Recorded By: Sensor4
Date: 2024-11-26, Temp: 40, Humidity: 80, Light: 261, Time: 15:22:56, Recorded By: Sensor3
Date: 2024-02-14, Temp: 33, Humidity: 86, Light: 238, Time: 23:49:02, Recorded By: Sensor4
Date: 2024-10-24, Temp: 40, Humidity: 95, Light: 260, Time: 20:57:08, Recorded By: Sensor3
Date: 2024-03-09, Temp: 31, Humidity: 96, Light: 106, Time: 16:01:41, Recorded By: Sensor2
Date: 2024-08-06, Temp: 34, Humidity: 93, Light: 59, Time: 18:58:06, Recorded By: Sensor4
Date: 2024-07-07, Temp: 35, Humidity: 91, Light: 75, Time: 09:41:57, Recorded By: Sensor1
Date: 2024-06-08, Temp: 36, Humidity: 98, Light: 259, Time: 20:11:34, Recorded By: Sensor4
Date: 2024-05-22, Temp: 36, Humidity: 96, Light: 67, Time: 09:39:15, Recorded By: Sensor1
Date: 2024-09-19, Temp: 40, Humidity: 81, Light: 209, Time: 01:54:09, Recorded By: Sensor3
Date: 2024-11-17, Temp: 34, Humidity: 79, Light: 189, Time: 14:36:14, Recorded By: Sensor1
Date: 2024-03-07, Temp: 35, Humidity: 93, Light: 190, Time: 21:40:52, Recorded By: Sensor4
Date: 2024-11-29, Temp: 31, Humidity: 71, Light: 288, Time: 04:38:13, Recorded By: Sensor1
Date: 2024-11-20, Temp: 38, Humidity: 98, Light: 101, Time: 21:44:38, Recorded By: Sensor3
Date: 2024-09-01, Temp: 30, Humidity: 74, Light: 35, Time: 20:18:16, Recorded By: Sensor3
Date: 2024-05-12, Temp: 31, Humidity: 90, Light: 221, Time: 16:53:35, Recorded By: Sensor2
Date: 2024-02-02, Temp: 36, Humidity: 73, Light: 88, Time: 20:20:16, Recorded By: Sensor1
Date: 2024-03-11, Temp: 37, Humidity: 75, Light: 105, Time: 20:08:17, Recorded By: Sensor1
Date: 2024-05-22, Temp: 40, Humidity: 93, Light: 119, Time: 03:35:35, Recorded By: Sensor4
Date: 2024-11-07, Temp: 34, Humidity: 85, Light: 272, Time: 17:19:26, Recorded By: Sensor1
Date: 2024-10-10, Temp: 35, Humidity: 74, Light: 33, Time: 17:39:46, Recorded By: Sensor1
Date: 2024-12-04, Temp: 31, Humidity: 97, Light: 150, Time: 05:54:54, Recorded By: Sensor2
Date: 2024-01-28, Temp: 39, Humidity: 88, Light: 244, Time: 07:41:07, Recorded By: Sensor4
Date: 2024-03-13, Temp: 34, Humidity: 90, Light: 73, Time: 07:47:42, Recorded By: Sensor1
Date: 2024-02-07, Temp: 30, Humidity: 95, Light: 110, Time: 06:06:48, Recorded By: Sensor2
Date: 2024-06-29, Temp: 37, Humidity: 90, Light: 59, Time: 16:40:17, Recorded By: Sensor2
Date: 2024-08-20, Temp: 34, Humidity: 92, Light: 260, Time: 09:37:20, Recorded By: Sensor4
Date: 2024-09-28, Temp: 36, Humidity: 94, Light: 169, Time: 23:03:59, Recorded By: Sensor3
Date: 2024-09-23, Temp: 35, Humidity: 90, Light: 90, Time: 10:53:30, Recorded By: Sensor3
Date: 2024-06-29, Temp: 38, Humidity: 88, Light: 171, Time: 12:42:16, Recorded By: Sensor4
Date: 2024-04-16, Temp: 32, Humidity: 99, Light: 151, Time: 08:03:23, Recorded By: Sensor3
Date: 2024-10-10, Temp: 32, Humidity: 83, Light: 95, Time: 03:59:42, Recorded By: Sensor4
Date: 2024-08-02, Temp: 39, Humidity: 94, Light: 71, Time: 07:59:20, Recorded By: Sensor1
Date: 2024-09-01, Temp: 30, Humidity: 73, Light: 190, Time: 06:42:58, Recorded By: Sensor1
Date: 2024-03-11, Temp: 33, Humidity: 79, Light: 110, Time: 04:10:49, Recorded By: Sensor1
Date: 2024-05-04, Temp: 37, Humidity: 70, Light: 89, Time: 14:47:39, Recorded By: Sensor4
Date: 2024-01-25, Temp: 30, Humidity: 92, Light: 85, Time: 07:44:33, Recorded By: Sensor4
Date: 2024-01-26, Temp: 30, Humidity: 81, Light: 120, Time: 23:07:17, Recorded By: Sensor2
Date: 2024-08-19, Temp: 33, Humidity: 79, Light: 111, Time: 06:19:14, Recorded By: Sensor2
Date: 2024-03-13, Temp: 32, Humidity: 92, Light: 108, Time: 06:12:22, Recorded By: Sensor1
Date: 2024-11-26, Temp: 31, Humidity: 90, Light: 225, Time: 11:23:18, Recorded By: Sensor1
Date: 2024-01-24, Temp: 31, Humidity: 95, Light: 290, Time: 22:52:14, Recorded By: Sensor2
Date: 2024-12-24, Temp: 40, Humidity: 76, Light: 181, Time: 05:11:04, Recorded By: Sensor4
Date: 2024-04-28, Temp: 32, Humidity: 98, Light: 67, Time: 12:19:36, Recorded By: Sensor4
Date: 2024-12-01, Temp: 37, Humidity: 83, Light: 264, Time: 15:28:38, Recorded By: Sensor2
Date: 2024-09-17, Temp: 36, Humidity: 94, Light: 120, Time: 20:04:08, Recorded By: Sensor2
Date: 2024-04-02, Temp: 39, Humidity: 95, Light: 176, Time: 07:39:38, Recorded By: Sensor4
Date: 2024-01-23, Temp: 34, Humidity: 87, Light: 122, Time: 09:19:47, Recorded By: Sensor3
Date: 2024-03-23, Temp: 36, Humidity: 95, Light: 113, Time: 12:42:28, Recorded By: Sensor2
Date: 2024-10-14, Temp: 39, Humidity: 75, Light: 139, Time: 01:05:44, Recorded By: Sensor3
Date: 2024-12-04, Temp: 31, Humidity: 96, Light: 289, Time: 16:45:42, Recorded By: Sensor3
Date: 2024-11-04, Temp: 32, Humidity: 75, Light: 55, Time: 20:35:40, Recorded By: Sensor2
Date: 2024-11-21, Temp: 31, Humidity: 92, Light: 184, Time: 06:58:26, Recorded By: Sensor2
Date: 2024-01-18, Temp: 30, Humidity: 88, Light: 155, Time: 09:29:49, Recorded By: Sensor1
Date: 2024-03-02, Temp: 32, Humidity: 98, Light: 290, Time: 08:59:34, Recorded By: Sensor4
Date: 2024-12-25, Temp: 40, Humidity: 82, Light: 74, Time: 09:59:48, Recorded By: Sensor1
Date: 2024-08-07, Temp: 35, Humidity: 87, Light: 66, Time: 08:23:56, Recorded By: Sensor1
Date: 2024-04-15, Temp: 37, Humidity: 74, Light: 45, Time: 13:09:43, Recorded By: Sensor4
Date: 2024-04-29, Temp: 40, Humidity: 71, Light: 269, Time: 05:01:15, Recorded By: Sensor3
Date: 2024-10-30, Temp: 33, Humidity: 87, Light: 113, Time: 12:30:37, Recorded By: Sensor3
Date: 2024-11-05, Temp: 31, Humidity: 93, Light: 99, Time: 15:11:27, Recorded By: Sensor4
Date: 2024-07-06, Temp: 32, Humidity: 74, Light: 267, Time: 02:34:33, Recorded By: Sensor3
Date: 2024-02-04, Temp: 32, Humidity: 74, Light: 90, Time: 21:51:48, Recorded By: Sensor4
Date: 2024-03-24, Temp: 36, Humidity: 96, Light: 150, Time: 20:48:53, Recorded By: Sensor1
Date: 2024-07-06, Temp: 31, Humidity: 84, Light: 88, Time: 19:50:48, Recorded By: Sensor4
Date: 2024-02-23, Temp: 34, Humidity: 99, Light: 207, Time: 14:32:27, Recorded By: Sensor1
Date: 2024-02-08, Temp: 31, Humidity: 85, Light: 211, Time: 03:03:27, Recorded By: Sensor2
Date: 2024-09-06, Temp: 39, Humidity: 91, Light: 224, Time: 12:01:11, Recorded By: Sensor2
Date: 2024-03-23, Temp: 40, Humidity: 86, Light: 58, Time: 09:35:20, Recorded By: Sensor3
Date: 2024-01-31, Temp: 32, Humidity: 88, Light: 158, Time: 05:51:48, Recorded By: Sensor4
Date: 2024-02-16, Temp: 32, Humidity: 96, Light: 246, Time: 01:41:01, Recorded By: Sensor1
Date: 2024-11-12, Temp: 40, Humidity: 84, Light: 91, Time: 08:54:08, Recorded By: Sensor1
Date: 2024-12-06, Temp: 40, Humidity: 96, Light: 170, Time: 01:42:48, Recorded By: Sensor1
Date: 2024-08-09, Temp: 34, Humidity: 71, Light: 76, Time: 10:09:06, Recorded By: Sensor2
Date: 2024-08-26, Temp: 40, Humidity: 77, Light: 67, Time: 19:37:22, Recorded By: Sensor3
Date: 2024-03-28, Temp: 40, Humidity: 86, Light: 220, Time: 12:26:46, Recorded By: Sensor4
Date: 2024-04-15, Temp: 40, Humidity: 93, Light: 114, Time: 23:48:37, Recorded By: Sensor4
Date: 2024-07-26, Temp: 38, Humidity: 89, Light: 159, Time: 06:39:06, Recorded By: Sensor3
Date: 2024-10-06, Temp: 40, Humidity: 72, Light: 184, Time: 15:40:20, Recorded By: Sensor3
Date: 2024-12-16, Temp: 35, Humidity: 88, Light: 283, Time: 04:55:07, Recorded By: Sensor1
Date: 2024-12-09, Temp: 33, Humidity: 89, Light: 277, Time: 10:11:24, Recorded By: Sensor4
Date: 2024-10-17, Temp: 33, Humidity: 75, Light: 114, Time: 02:08:55, Recorded By: Sensor4
Date: 2024-10-26, Temp: 34, Humidity: 82, Light: 205, Time: 14:37:01, Recorded By: Sensor3
Date: 2024-07-18, Temp: 33, Humidity: 77, Light: 44, Time: 18:42:37, Recorded By: Sensor1
Date: 2024-11-05, Temp: 39, Humidity: 70, Light: 271, Time: 06:56:07, Recorded By: Sensor2
Date: 2024-05-05, Temp: 34, Humidity: 76, Light: 275, Time: 04:44:33, Recorded By: Sensor3
Date: 2024-12-21, Temp: 30, Humidity: 92, Light: 274, Time: 14:24:12, Recorded By: Sensor1
Date: 2024-05-20, Temp: 30, Humidity: 89, Light: 207, Time: 16:34:05, Recorded By: Sensor4
Date: 2024-12-31, Temp: 34, Humidity: 91, Light: 273, Time: 11:26:40, Recorded By: Sensor2
Date: 2024-09-06, Temp: 36, Humidity: 73, Light: 94, Time: 17:33:39, Recorded By: Sensor2
Date: 2024-11-18, Temp: 37, Humidity: 71, Light: 163, Time: 15:37:30, Recorded By: Sensor2
Date: 2024-10-23, Temp: 36, Humidity: 77, Light: 258, Time: 10:45:15, Recorded By: Sensor4
Date: 2024-08-03, Temp: 38, Humidity: 70, Light: 194, Time: 20:26:22, Recorded By: Sensor2
Date: 2024-04-25, Temp: 30, Humidity: 88, Light: 159, Time: 19:10:41, Recorded By: Sensor3
Date: 2024-02-17, Temp: 30, Humidity: 91, Light: 183, Time: 19:17:22, Recorded By: Sensor1
Date: 2024-08-22, Temp: 30, Humidity: 77, Light: 185, Time: 06:44:50, Recorded By: Sensor3
Date: 2024-01-05, Temp: 35, Humidity: 89, Light: 215, Time: 08:42:03, Recorded By: Sensor2
Date: 2024-07-13, Temp: 35, Humidity: 83, Light: 293, Time: 09:16:48, Recorded By: Sensor4
Date: 2024-02-29, Temp: 32, Humidity: 91, Light: 208, Time: 08:39:34, Recorded By: Sensor1
Date: 2024-02-10, Temp: 37, Humidity: 95, Light: 227, Time: 16:54:44, Recorded By: Sensor3
Date: 2024-08-24, Temp: 36, Humidity: 71, Light: 161, Time: 20:10:32, Recorded By: Sensor4
Date: 2024-07-18, Temp: 34, Humidity: 78, Light: 254, Time: 23:37:47, Recorded By: Sensor2
Date: 2024-10-25, Temp: 33, Humidity: 73, Light: 70, Time: 21:01:51, Recorded By: Sensor2
Date: 2024-07-22, Temp: 31, Humidity: 87, Light: 45, Time: 15:41:17, Recorded By: Sensor4
Date: 2024-10-28, Temp: 30, Humidity: 70, Light: 155, Time: 20:16:16, Recorded By: Sensor3
Date: 2024-08-13, Temp: 36, Humidity: 99, Light: 279, Time: 11:39:46, Recorded By: Sensor3
Date: 2024-02-27, Temp: 37, Humidity: 74, Light: 230, Time: 05:26:55, Recorded By: Sensor1
Date: 2024-06-12, Temp: 33, Humidity: 76, Light: 47, Time: 11:17:32, Recorded By: Sensor2
Date: 2024-09-18, Temp: 38, Humidity: 98, Light: 55, Time: 21:50:23, Recorded By: Sensor1
Date: 2024-04-19, Temp: 32, Humidity: 96, Light: 163, Time: 18:29:35, Recorded By: Sensor3
Date: 2024-06-22, Temp: 33, Humidity: 87, Light: 26, Time: 10:09:36, Recorded By: Sensor3
Date: 2024-02-23, Temp: 38, Humidity: 74, Light: 218, Time: 21:26:52, Recorded By: Sensor4
Date: 2024-03-02, Temp: 40, Humidity: 79, Light: 123, Time: 05:56:52, Recorded By: Sensor1
Date: 2024-11-27, Temp: 39, Humidity: 93, Light: 292, Time: 16:40:22, Recorded By: Sensor4
Date: 2024-12-28, Temp: 30, Humidity: 99, Light: 226, Time: 11:29:17, Recorded By: Sensor4
Date: 2024-11-01, Temp: 36, Humidity: 70, Light: 194, Time: 04:31:48, Recorded By: Sensor1
Date: 2024-02-26, Temp: 32, Humidity: 93, Light: 98, Time: 22:47:48, Recorded By: Sensor3
Date: 2024-02-07, Temp: 37, Humidity: 71, Light: 128, Time: 16:48:40, Recorded By: Sensor3
Date: 2024-10-21, Temp: 31, Humidity: 93, Light: 280, Time: 15:30:49, Recorded By: Sensor3
Date: 2024-01-12, Temp: 32, Humidity: 78, Light: 279, Time: 15:45:49, Recorded By: Sensor1
Date: 2024-09-18, Temp: 33, Humidity: 84, Light: 168, Time: 20:27:05, Recorded By: Sensor3
Date: 2024-03-01, Temp: 37, Humidity: 96, Light: 71, Time: 08:54:08, Recorded By: Sensor3
Date: 2024-11-10, Temp: 36, Humidity: 96, Light: 180, Time: 07:32:21, Recorded By: Sensor2
Date: 2024-02-29, Temp: 34, Humidity: 74, Light: 156, Time: 05:07:36, Recorded By: Sensor3
Date: 2024-08-13, Temp: 35, Humidity: 91, Light: 235, Time: 11:19:02, Recorded By: Sensor1
Date: 2024-02-22, Temp: 40, Humidity: 78, Light: 82, Time: 09:14:45, Recorded By: Sensor1
Date: 2024-10-01, Temp: 31, Humidity: 80, Light: 91, Time: 20:47:59, Recorded By: Sensor2
Date: 2024-01-26, Temp: 36, Humidity: 91, Light: 251, Time: 06:33:11, Recorded By: Sensor3
Date: 2024-04-29, Temp: 33, Humidity: 100, Light: 34, Time: 22:33:17, Recorded By: Sensor2
Date: 2024-11-22, Temp: 35, Humidity: 78, Light: 86, Time: 03:34:37, Recorded By: Sensor4
Date: 2024-03-15, Temp: 37, Humidity: 82, Light: 256, Time: 04:04:20, Recorded By: Sensor4
Date: 2024-01-23, Temp: 37, Humidity: 97, Light: 214, Time: 23:50:25, Recorded By: Sensor3
Date: 2024-01-06, Temp: 35, Humidity: 73, Light: 24, Time: 23:06:18, Recorded By: Sensor1
Date: 2024-08-26, Temp: 31, Humidity: 75, Light: 107, Time: 16:43:49, Recorded By: Sensor2
Date: 2024-03-16, Temp: 30, Humidity: 90, Light: 131, Time: 05:16:25, Recorded By: Sensor1
Date: 2024-12-04, Temp: 40, Humidity: 91, Light: 232, Time: 03:44:58, Recorded By: Sensor3
Date: 2024-02-22, Temp: 32, Humidity: 93, Light: 92, Time: 18:18:46, Recorded By: Sensor3
Date: 2024-03-01, Temp: 33, Humidity: 89, Light: 45, Time: 15:24:05, Recorded By: Sensor4
Date: 2024-07-30, Temp: 36, Humidity: 95, Light: 75, Time: 20:15:49, Recorded By: Sensor3
Date: 2024-12-15, Temp: 32, Humidity: 72, Light: 39, Time: 20:32:49, Recorded By: Sensor2
Date: 2024-01-13, Temp: 34, Humidity: 100, Light: 98, Time: 13:15:50, Recorded By: Sensor2
Date: 2024-04-23, Temp: 36, Humidity: 88, Light: 290, Time: 21:30:07, Recorded By: Sensor1
Date: 2024-02-21, Temp: 36, Humidity: 79, Light: 102, Time: 10:53:55, Recorded By: Sensor3
